label,timestamp,duration,pkg,dram,socket
delta,1722420168.8019893,36206.614,5083483.0,843657.0,0
delta,1722420169.0683355,36415.976,5024890.0,825649.0,0
delta,1722420169.3351748,35869.063,5006396.0,822191.0,0
delta,1722420169.6011672,35591.787,5002123.0,820861.0,0
delta,1722420169.8760297,38986.157,5099291.0,880147.0,0
delta,1722420170.190433,40916.099,5428270.0,900696.0,0
delta,1722420170.5089698,39106.454,5225816.0,863838.0,0
delta,1722420170.8318403,41754.899,5406602.0,916057.0,0
delta,1722420171.1560066,39576.885,5192065.0,873293.0,0
delta,1722420171.4774358,39307.704,5192248.0,865934.0,0
delta,1722420171.765008,38798.312,5306139.0,869683.0,0
delta,1722420172.045379,35152.019,4821643.0,795095.0,0
delta,1722420172.3120341,35690.129,4939440.0,815750.0,0
delta,1722420172.5785964,36224.622,4901721.0,812353.0,0
delta,1722420172.8460734,37871.449,5042589.0,848982.0,0
delta,1722420173.131586,37100.542,5027331.0,835992.0,0
delta,1722420173.3995924,38323.753,5175524.0,867709.0,0
delta,1722420173.6711717,36017.193,4882434.0,800786.0,0
delta,1722420173.938149,34440.433,4812548.0,786130.0,0
delta,1722420174.2043293,35066.522,4834705.0,801368.0,0
delta,1722420174.4697733,43136.862,5294665.0,961881.0,0
delta,1722420174.7754972,37547.106,5113451.0,850543.0,0
delta,1722420175.048976,36641.6,5064196.0,833758.0,0
delta,1722420175.3215756,37614.438,4846545.0,842448.0,0
delta,1722420175.6048877,36204.565,4952807.0,835212.0,0
delta,1722420175.8874648,35340.397,4773730.0,796641.0,0
delta,1722420176.1570044,38546.295,5330125.0,866454.0,0
delta,1722420176.4261973,35439.177,4841906.0,796518.0,0
delta,1722420176.692574,36925.741,5084276.0,830576.0,0
delta,1722420176.95967,35964.875,4883410.0,815689.0,0
delta,1722420177.226604,34187.738,4766528.0,777913.0,0
delta,1722420177.4926717,34565.255,4874010.0,801537.0,0
delta,1722420177.759974,38391.694,5201220.0,854030.0,0
delta,1722420178.0306299,34081.523,4793750.0,793335.0,0
delta,1722420178.311009,34876.956,4997180.0,813608.0,0
delta,1722420178.59408,37488.896,5042284.0,827837.0,0
delta,1722420178.8869917,40813.178,5429918.0,891561.0,0
delta,1722420179.1602614,34780.271,4755115.0,781263.0,0
delta,1722420179.4364426,34402.787,4756274.0,783589.0,0
delta,1722420179.7014263,34636.859,4775073.0,775312.0,0
delta,1722420179.9661376,30700.451,4320423.0,715106.0,0
delta,1722420180.226578,33953.416,4848682.0,783834.0,0
delta,1722420180.4901905,30786.423,4361073.0,720033.0,0
delta,1722420180.751228,42978.993,5918992.0,933193.0,0
delta,1722420181.0847485,40930.134,5691697.0,916209.0,0
delta,1722420181.3771923,49391.405,5936997.0,1059923.0,0
delta,1722420181.6846797,41211.229,5720566.0,934815.0,0
delta,1722420181.9671578,36756.26,4864673.0,818075.0,0
delta,1722420182.2603002,38195.787,5256212.0,885228.0,0
delta,1722420182.5542135,35858.849,4867908.0,817816.0,0
delta,1722420182.8755834,35208.975,4795947.0,802775.0,0
delta,1722420183.141252,35830.239,4903247.0,822803.0,0
delta,1722420183.4086561,36841.617,5027453.0,830117.0,0
delta,1722420183.676224,37935.191,5092821.0,866700.0,0
delta,1722420183.947031,34056.272,4753161.0,782381.0,0
delta,1722420184.210476,35285.333,4877063.0,799058.0,0
delta,1722420184.4797509,36728.616,5030810.0,834125.0,0
delta,1722420184.7461731,35541.971,4853015.0,806907.0,0
delta,1722420185.0154824,35489.238,4989733.0,809982.0,0
delta,1722420185.282832,33673.389,4775684.0,783406.0,0
delta,1722420185.5480406,35885.79,4904712.0,810900.0,0
delta,1722420185.8181787,34823.501,4797656.0,795539.0,0
delta,1722420186.0961525,34899.117,4959337.0,805239.0,0
delta,1722420186.361782,34650.938,4947375.0,800037.0,0
